Volume ID	Volume Name	Volume Mass
47386	SiBoard	2.33e-06
47387	FiberSiPM	1.169e-06
47388	SiBoard	2.33e-06
47389	Fiber	0.00260031
47390	FiberSiPM	1.169e-06
47391	SiBoard	2.33e-06
47392	FiberSiPM	1.169e-06
47393	SiBoard	2.33e-06
47394	Fiber	0.00260031
47395	FiberSiPM	1.169e-06
47396	SiBoard	2.33e-06
47397	FiberSiPM	1.169e-06
47398	SiBoard	2.33e-06
47399	Fiber	0.00260031
47400	FiberSiPM	1.169e-06
47401	SiBoard	2.33e-06
47402	FiberSiPM	1.169e-06
47403	SiBoard	2.33e-06
47404	Fiber	0.00260031
47405	FiberSiPM	1.169e-06
47406	SiBoard	2.33e-06
47407	FiberSiPM	1.169e-06
47408	SiBoard	2.33e-06
47409	Fiber	0.00260031
47410	FiberSiPM	1.169e-06
47411	SiBoard	2.33e-06
47412	FiberSiPM	1.169e-06
47413	SiBoard	2.33e-06
47414	Fiber	0.00260031
47415	FiberSiPM	1.169e-06
47416	SiBoard	2.33e-06
47417	FiberSiPM	1.169e-06
47418	SiBoard	2.33e-06
47419	Fiber	0.00260031
47420	FiberSiPM	1.169e-06
47421	SiBoard	2.33e-06
47422	FiberSiPM	1.169e-06
47423	SiBoard	2.33e-06
47424	Fiber	0.00260031
47425	FiberSiPM	1.169e-06
47426	SiBoard	2.33e-06
47427	FiberSiPM	1.169e-06
47428	SiBoard	2.33e-06
47429	Fiber	0.00260031
47430	FiberSiPM	1.169e-06
47431	SiBoard	2.33e-06
47432	FiberSiPM	1.169e-06
47433	SiBoard	2.33e-06
47434	Fiber	0.00260031
47435	FiberSiPM	1.169e-06
47436	SiBoard	2.33e-06
47437	FiberSiPM	1.169e-06
47438	SiBoard	2.33e-06
47439	Fiber	0.00260031
47440	FiberSiPM	1.169e-06
47441	SiBoard	2.33e-06
47442	FiberSiPM	1.169e-06
47443	SiBoard	2.33e-06
47444	Fiber	0.00260031
47445	FiberSiPM	1.169e-06
47446	SiBoard	2.33e-06
47447	FiberSiPM	1.169e-06
47448	SiBoard	2.33e-06
47449	Fiber	0.00260031
47450	FiberSiPM	1.169e-06
47451	SiBoard	2.33e-06
47452	FiberSiPM	1.169e-06
47453	SiBoard	2.33e-06
47454	Fiber	0.00260031
47455	FiberSiPM	1.169e-06
47456	SiBoard	2.33e-06
47457	FiberSiPM	1.169e-06
47458	SiBoard	2.33e-06
47459	Fiber	0.00260031
47460	FiberSiPM	1.169e-06
47461	SiBoard	2.33e-06
47462	FiberSiPM	1.169e-06
47463	SiBoard	2.33e-06
47464	Fiber	0.00260031
47465	FiberSiPM	1.169e-06
47466	SiBoard	2.33e-06
47467	FiberSiPM	1.169e-06
47468	SiBoard	2.33e-06
47469	Fiber	0.00260031
47470	FiberSiPM	1.169e-06
47471	SiBoard	2.33e-06
47472	FiberSiPM	1.169e-06
47473	SiBoard	2.33e-06
47474	Fiber	0.00260031
47475	FiberSiPM	1.169e-06
47476	SiBoard	2.33e-06
47477	FiberSiPM	1.169e-06
47478	SiBoard	2.33e-06
47479	Fiber	0.00260031
47480	FiberSiPM	1.169e-06
47481	SiBoard	2.33e-06
47482	FiberSiPM	1.169e-06
47483	SiBoard	2.33e-06
47484	Fiber	0.00260031
47485	FiberSiPM	1.169e-06
47486	SiBoard	2.33e-06
47487	FiberSiPM	1.169e-06
47488	SiBoard	2.33e-06
47489	Fiber	0.00260031
47490	FiberSiPM	1.169e-06
47491	SiBoard	2.33e-06
47492	FiberSiPM	1.169e-06
47493	SiBoard	2.33e-06
47494	Fiber	0.00260031
47495	FiberSiPM	1.169e-06
47496	SiBoard	2.33e-06
47497	FiberSiPM	1.169e-06
47498	SiBoard	2.33e-06
47499	Fiber	0.00260031
47500	FiberSiPM	1.169e-06
47501	SiBoard	2.33e-06
47502	FiberSiPM	1.169e-06
47503	SiBoard	2.33e-06
47504	Fiber	0.00260031
47505	FiberSiPM	1.169e-06
47506	SiBoard	2.33e-06
47507	FiberSiPM	1.169e-06
47508	SiBoard	2.33e-06
47509	Fiber	0.00260031
47510	FiberSiPM	1.169e-06
47511	SiBoard	2.33e-06
47512	FiberSiPM	1.169e-06
47513	SiBoard	2.33e-06
47514	Fiber	0.00260031
47515	FiberSiPM	1.169e-06
47516	SiBoard	2.33e-06
47517	FiberSiPM	1.169e-06
47518	SiBoard	2.33e-06
47519	Fiber	0.00260031
47520	FiberSiPM	1.169e-06
47521	SiBoard	2.33e-06
47522	FiberSiPM	1.169e-06
47523	SiBoard	2.33e-06
47524	Fiber	0.00260031
47525	FiberSiPM	1.169e-06
47526	SiBoard	2.33e-06
47527	FiberSiPM	1.169e-06
47528	SiBoard	2.33e-06
47529	Fiber	0.00260031
47530	FiberSiPM	1.169e-06
47531	SiBoard	2.33e-06
47532	FiberSiPM	1.169e-06
47533	SiBoard	2.33e-06
47534	Fiber	0.00260031
47535	FiberSiPM	1.169e-06
47536	SiBoard	2.33e-06
47537	FiberSiPM	1.169e-06
47538	SiBoard	2.33e-06
47539	Fiber	0.00260031
47540	FiberSiPM	1.169e-06
47541	SiBoard	2.33e-06
47542	FiberSiPM	1.169e-06
47543	SiBoard	2.33e-06
47544	Fiber	0.00260031
47545	FiberSiPM	1.169e-06
47546	SiBoard	2.33e-06
47547	FiberSiPM	1.169e-06
47548	SiBoard	2.33e-06
47549	Fiber	0.00260031
47550	FiberSiPM	1.169e-06
47551	SiBoard	2.33e-06
47552	FiberSiPM	1.169e-06
47553	SiBoard	2.33e-06
47554	Fiber	0.00260031
47555	FiberSiPM	1.169e-06
47556	SiBoard	2.33e-06
47557	FiberSiPM	1.169e-06
47558	SiBoard	2.33e-06
47559	Fiber	0.00260031
47560	FiberSiPM	1.169e-06
47561	SiBoard	2.33e-06
47562	FiberSiPM	1.169e-06
47563	SiBoard	2.33e-06
47564	Fiber	0.00260031
47565	FiberSiPM	1.169e-06
47566	SiBoard	2.33e-06
47567	FiberSiPM	1.169e-06
47568	SiBoard	2.33e-06
47569	Fiber	0.00260031
47570	FiberSiPM	1.169e-06
47571	SiBoard	2.33e-06
47572	FiberSiPM	1.169e-06
47573	SiBoard	2.33e-06
47574	Fiber	0.00260031
47575	FiberSiPM	1.169e-06
47576	SiBoard	2.33e-06
47577	FiberSiPM	1.169e-06
47578	SiBoard	2.33e-06
47579	Fiber	0.00260031
47580	FiberSiPM	1.169e-06
47581	SiBoard	2.33e-06
47582	FiberSiPM	1.169e-06
47583	SiBoard	2.33e-06
47584	Fiber	0.00260031
47585	FiberSiPM	1.169e-06
47586	SiBoard	2.33e-06
47587	FiberSiPM	1.169e-06
47588	SiBoard	2.33e-06
47589	Fiber	0.00260031
47590	FiberSiPM	1.169e-06
47591	SiBoard	2.33e-06
47592	FiberSiPM	1.169e-06
47593	SiBoard	2.33e-06
47594	Fiber	0.00260031
47595	FiberSiPM	1.169e-06
47596	SiBoard	2.33e-06
47597	FiberSiPM	1.169e-06
47598	SiBoard	2.33e-06
47599	Fiber	0.00260031
47600	FiberSiPM	1.169e-06
47601	SiBoard	2.33e-06
47602	FiberSiPM	1.169e-06
47603	SiBoard	2.33e-06
47604	Fiber	0.00260031
47605	FiberSiPM	1.169e-06
47606	SiBoard	2.33e-06
47607	FiberSiPM	1.169e-06
47608	SiBoard	2.33e-06
47609	Fiber	0.00260031
47610	FiberSiPM	1.169e-06
47611	SiBoard	2.33e-06
47612	FiberSiPM	1.169e-06
47613	SiBoard	2.33e-06
47614	Fiber	0.00260031
47615	FiberSiPM	1.169e-06
47616	SiBoard	2.33e-06
47617	FiberSiPM	1.169e-06
47618	SiBoard	2.33e-06
47619	Fiber	0.00260031
47620	FiberSiPM	1.169e-06
47621	SiBoard	2.33e-06
47622	FiberSiPM	1.169e-06
47623	SiBoard	2.33e-06
47624	Fiber	0.00260031
47625	FiberSiPM	1.169e-06
47626	SiBoard	2.33e-06
47627	FiberSiPM	1.169e-06
47628	SiBoard	2.33e-06
47629	Fiber	0.00260031
47630	FiberSiPM	1.169e-06
47631	SiBoard	2.33e-06
47632	FiberSiPM	1.169e-06
47633	SiBoard	2.33e-06
47634	Fiber	0.00260031
47635	FiberSiPM	1.169e-06
47636	SiBoard	2.33e-06
47637	FiberSiPM	1.169e-06
47638	SiBoard	2.33e-06
47639	Fiber	0.00260031
47640	FiberSiPM	1.169e-06
47641	SiBoard	2.33e-06
47642	FiberSiPM	1.169e-06
47643	SiBoard	2.33e-06
47644	Fiber	0.00260031
47645	FiberSiPM	1.169e-06
47646	SiBoard	2.33e-06
47647	FiberSiPM	1.169e-06
47648	SiBoard	2.33e-06
47649	Fiber	0.00260031
47650	FiberSiPM	1.169e-06
47651	SiBoard	2.33e-06
47652	FiberSiPM	1.169e-06
47653	SiBoard	2.33e-06
47654	Fiber	0.00260031
47655	FiberSiPM	1.169e-06
47656	SiBoard	2.33e-06
47657	FiberSiPM	1.169e-06
47658	SiBoard	2.33e-06
47659	Fiber	0.00260031
47660	FiberSiPM	1.169e-06
47661	SiBoard	2.33e-06
47662	FiberSiPM	1.169e-06
47663	SiBoard	2.33e-06
47664	Fiber	0.00260031
47665	FiberSiPM	1.169e-06
47666	SiBoard	2.33e-06
47667	FiberSiPM	1.169e-06
47668	SiBoard	2.33e-06
47669	Fiber	0.00260031
47670	FiberSiPM	1.169e-06
47671	SiBoard	2.33e-06
47672	FiberSiPM	1.169e-06
47673	SiBoard	2.33e-06
47674	Fiber	0.00260031
47675	FiberSiPM	1.169e-06
47676	SiBoard	2.33e-06
47677	FiberSiPM	1.169e-06
47678	SiBoard	2.33e-06
47679	Fiber	0.00260031
47680	FiberSiPM	1.169e-06
47681	SiBoard	2.33e-06
47682	FiberSiPM	1.169e-06
47683	SiBoard	2.33e-06
47684	Fiber	0.00260031
47685	FiberSiPM	1.169e-06
47686	SiBoard	2.33e-06
47687	FiberSiPM	1.169e-06
47688	SiBoard	2.33e-06
47689	Fiber	0.00260031
47690	FiberSiPM	1.169e-06
47691	SiBoard	2.33e-06
47692	FiberSiPM	1.169e-06
47693	SiBoard	2.33e-06
47694	Fiber	0.00260031
47695	FiberSiPM	1.169e-06
47696	SiBoard	2.33e-06
47697	FiberSiPM	1.169e-06
47698	SiBoard	2.33e-06
47699	Fiber	0.00260031
47700	FiberSiPM	1.169e-06
47701	SiBoard	2.33e-06
47702	FiberSiPM	1.169e-06
47703	SiBoard	2.33e-06
47704	Fiber	0.00260031
47705	FiberSiPM	1.169e-06
47706	SiBoard	2.33e-06
47707	FiberSiPM	1.169e-06
47708	SiBoard	2.33e-06
47709	Fiber	0.00260031
47710	FiberSiPM	1.169e-06
47711	SiBoard	2.33e-06
47712	FiberSiPM	1.169e-06
47713	SiBoard	2.33e-06
47714	Fiber	0.00260031
47715	FiberSiPM	1.169e-06
47716	SiBoard	2.33e-06
47717	FiberSiPM	1.169e-06
47718	SiBoard	2.33e-06
47719	Fiber	0.00260031
47720	FiberSiPM	1.169e-06
47721	SiBoard	2.33e-06
47722	FiberSiPM	1.169e-06
47723	SiBoard	2.33e-06
47724	Fiber	0.00260031
47725	FiberSiPM	1.169e-06
47726	SiBoard	2.33e-06
47727	FiberSiPM	1.169e-06
47728	SiBoard	2.33e-06
47729	Fiber	0.00260031
47730	FiberSiPM	1.169e-06
47731	SiBoard	2.33e-06
47732	FiberSiPM	1.169e-06
47733	SiBoard	2.33e-06
47734	Fiber	0.00260031
47735	FiberSiPM	1.169e-06
47736	SiBoard	2.33e-06
47737	FiberSiPM	1.169e-06
47738	SiBoard	2.33e-06
47739	Fiber	0.00260031
47740	FiberSiPM	1.169e-06
47741	SiBoard	2.33e-06
47742	FiberSiPM	1.169e-06
47743	SiBoard	2.33e-06
47744	Fiber	0.00260031
47745	FiberSiPM	1.169e-06
47746	SiBoard	2.33e-06
47747	FiberSiPM	1.169e-06
47748	SiBoard	2.33e-06
47749	Fiber	0.00260031
47750	FiberSiPM	1.169e-06
47751	SiBoard	2.33e-06
47752	FiberSiPM	1.169e-06
47753	SiBoard	2.33e-06
47754	Fiber	0.00260031
47755	FiberSiPM	1.169e-06
47756	SiBoard	2.33e-06
47757	FiberSiPM	1.169e-06
47758	SiBoard	2.33e-06
47759	Fiber	0.00260031
47760	FiberSiPM	1.169e-06
47761	SiBoard	2.33e-06
47762	FiberSiPM	1.169e-06
47763	SiBoard	2.33e-06
47764	Fiber	0.00260031
47765	FiberSiPM	1.169e-06
47766	SiBoard	2.33e-06
47767	FiberSiPM	1.169e-06
47768	SiBoard	2.33e-06
47769	Fiber	0.00260031
47770	FiberSiPM	1.169e-06
47771	SiBoard	2.33e-06
47772	FiberSiPM	1.169e-06
47773	SiBoard	2.33e-06
47774	Fiber	0.00260031
47775	FiberSiPM	1.169e-06
47776	SiBoard	2.33e-06
47777	FiberSiPM	1.169e-06
47778	SiBoard	2.33e-06
47779	Fiber	0.00260031
47780	FiberSiPM	1.169e-06
47781	SiBoard	2.33e-06
47782	FiberSiPM	1.169e-06
47783	SiBoard	2.33e-06
47784	Fiber	0.00260031
47785	FiberSiPM	1.169e-06
47786	SiBoard	2.33e-06
47787	FiberSiPM	1.169e-06
47788	SiBoard	2.33e-06
47789	Fiber	0.00260031
47790	FiberSiPM	1.169e-06
47791	SiBoard	2.33e-06
47792	FiberSiPM	1.169e-06
47793	SiBoard	2.33e-06
47794	Fiber	0.00260031
47795	FiberSiPM	1.169e-06
47796	SiBoard	2.33e-06
47797	FiberSiPM	1.169e-06
47798	SiBoard	2.33e-06
47799	Fiber	0.00260031
47800	FiberSiPM	1.169e-06
47801	SiBoard	2.33e-06
47802	FiberSiPM	1.169e-06
47803	SiBoard	2.33e-06
47804	Fiber	0.00260031
47805	FiberSiPM	1.169e-06
47806	SiBoard	2.33e-06
47807	FiberSiPM	1.169e-06
47808	SiBoard	2.33e-06
47809	Fiber	0.00260031
47810	FiberSiPM	1.169e-06
47811	SiBoard	2.33e-06
47812	FiberSiPM	1.169e-06
47813	SiBoard	2.33e-06
47814	Fiber	0.00260031
47815	FiberSiPM	1.169e-06
47816	SiBoard	2.33e-06
47817	FiberSiPM	1.169e-06
47818	SiBoard	2.33e-06
47819	Fiber	0.00260031
47820	FiberSiPM	1.169e-06
47821	SiBoard	2.33e-06
47822	FiberSiPM	1.169e-06
47823	SiBoard	2.33e-06
47824	Fiber	0.00260031
47825	FiberSiPM	1.169e-06
47826	SiBoard	2.33e-06
47827	FiberSiPM	1.169e-06
47828	SiBoard	2.33e-06
47829	Fiber	0.00260031
47830	FiberSiPM	1.169e-06
47831	SiBoard	2.33e-06
47832	FiberSiPM	1.169e-06
47833	SiBoard	2.33e-06
47834	Fiber	0.00260031
47835	FiberSiPM	1.169e-06
47836	SiBoard	2.33e-06
47837	FiberSiPM	1.169e-06
47838	SiBoard	2.33e-06
47839	Fiber	0.00260031
47840	FiberSiPM	1.169e-06
47841	SiBoard	2.33e-06
47842	FiberSiPM	1.169e-06
47843	SiBoard	2.33e-06
47844	Fiber	0.00260031
47845	FiberSiPM	1.169e-06
47846	SiBoard	2.33e-06
47847	FiberSiPM	1.169e-06
47848	SiBoard	2.33e-06
47849	Fiber	0.00260031
47850	FiberSiPM	1.169e-06
47851	SiBoard	2.33e-06
47852	FiberSiPM	1.169e-06
47853	SiBoard	2.33e-06
47854	Fiber	0.00260031
47855	FiberSiPM	1.169e-06
47856	SiBoard	2.33e-06
47857	FiberSiPM	1.169e-06
47858	SiBoard	2.33e-06
47859	Fiber	0.00260031
47860	FiberSiPM	1.169e-06
47861	SiBoard	2.33e-06
47862	FiberSiPM	1.169e-06
47863	SiBoard	2.33e-06
47864	Fiber	0.00260031
47865	FiberSiPM	1.169e-06
47866	SiBoard	2.33e-06
47867	FiberSiPM	1.169e-06
47868	SiBoard	2.33e-06
47869	Fiber	0.00260031
47870	FiberSiPM	1.169e-06
47871	SiBoard	2.33e-06
47872	FiberSiPM	1.169e-06
47873	SiBoard	2.33e-06
47874	Fiber	0.00260031
47875	FiberSiPM	1.169e-06
47876	SiBoard	2.33e-06
47877	FiberSiPM	1.169e-06
47878	SiBoard	2.33e-06
47879	Fiber	0.00260031
47880	FiberSiPM	1.169e-06
47881	SiBoard	2.33e-06
47882	FiberSiPM	1.169e-06
47883	SiBoard	2.33e-06
47884	Fiber	0.00260031
47885	FiberSiPM	1.169e-06
47886	SiBoard	2.33e-06
47887	FiberSiPM	1.169e-06
47888	SiBoard	2.33e-06
47889	Fiber	0.00260031
47890	FiberSiPM	1.169e-06
47891	SiBoard	2.33e-06
47892	FiberSiPM	1.169e-06
47893	SiBoard	2.33e-06
47894	Fiber	0.00260031
47895	FiberSiPM	1.169e-06
47896	SiBoard	2.33e-06
47897	FiberSiPM	1.169e-06
47898	SiBoard	2.33e-06
47899	Fiber	0.00260031
47900	FiberSiPM	1.169e-06
47901	SiBoard	2.33e-06
47902	FiberSiPM	1.169e-06
47903	SiBoard	2.33e-06
47904	Fiber	0.00260031
47905	FiberSiPM	1.169e-06
47906	SiBoard	2.33e-06
47907	FiberSiPM	1.169e-06
47908	SiBoard	2.33e-06
47909	Fiber	0.00260031
47910	FiberSiPM	1.169e-06
47911	SiBoard	2.33e-06
47912	FiberSiPM	1.169e-06
47913	SiBoard	2.33e-06
47914	Fiber	0.00260031
47915	FiberSiPM	1.169e-06
47916	SiBoard	2.33e-06
47917	FiberSiPM	1.169e-06
47918	SiBoard	2.33e-06
47919	Fiber	0.00260031
47920	FiberSiPM	1.169e-06
47921	SiBoard	2.33e-06
47922	FiberSiPM	1.169e-06
47923	SiBoard	2.33e-06
47924	Fiber	0.00260031
47925	FiberSiPM	1.169e-06
47926	SiBoard	2.33e-06
47927	FiberSiPM	1.169e-06
47928	SiBoard	2.33e-06
47929	Fiber	0.00260031
47930	FiberSiPM	1.169e-06
47931	SiBoard	2.33e-06
47932	FiberSiPM	1.169e-06
47933	SiBoard	2.33e-06
47934	Fiber	0.00260031
47935	FiberSiPM	1.169e-06
47936	SiBoard	2.33e-06
47937	FiberSiPM	1.169e-06
47938	SiBoard	2.33e-06
47939	Fiber	0.00260031
47940	FiberSiPM	1.169e-06
47941	SiBoard	2.33e-06
47942	FiberSiPM	1.169e-06
47943	SiBoard	2.33e-06
47944	Fiber	0.00260031
47945	FiberSiPM	1.169e-06
47946	SiBoard	2.33e-06
47947	FiberSiPM	1.169e-06
47948	SiBoard	2.33e-06
47949	Fiber	0.00260031
47950	FiberSiPM	1.169e-06
47951	SiBoard	2.33e-06
47952	FiberSiPM	1.169e-06
47953	SiBoard	2.33e-06
47954	Fiber	0.00260031
47955	FiberSiPM	1.169e-06
47956	SiBoard	2.33e-06
47957	FiberSiPM	1.169e-06
47958	SiBoard	2.33e-06
47959	Fiber	0.00260031
47960	FiberSiPM	1.169e-06
47961	SiBoard	2.33e-06
47962	FiberSiPM	1.169e-06
47963	SiBoard	2.33e-06
47964	Fiber	0.00260031
47965	FiberSiPM	1.169e-06
47966	SiBoard	2.33e-06
47967	FiberSiPM	1.169e-06
47968	SiBoard	2.33e-06
47969	Fiber	0.00260031
47970	FiberSiPM	1.169e-06
47971	SiBoard	2.33e-06
47972	FiberSiPM	1.169e-06
47973	SiBoard	2.33e-06
47974	Fiber	0.00260031
47975	FiberSiPM	1.169e-06
47976	SiBoard	2.33e-06
47977	FiberSiPM	1.169e-06
47978	SiBoard	2.33e-06
47979	Fiber	0.00260031
47980	FiberSiPM	1.169e-06
47981	SiBoard	2.33e-06
47982	FiberSiPM	1.169e-06
47983	SiBoard	2.33e-06
47984	Fiber	0.00260031
47985	FiberSiPM	1.169e-06
47986	SiBoard	2.33e-06
47987	FiberSiPM	1.169e-06
47988	SiBoard	2.33e-06
47989	Fiber	0.00260031
47990	FiberSiPM	1.169e-06
47991	SiBoard	2.33e-06
47992	FiberSiPM	1.169e-06
47993	SiBoard	2.33e-06
47994	Fiber	0.00260031
47995	FiberSiPM	1.169e-06
47996	SiBoard	2.33e-06
47997	FiberSiPM	1.169e-06
47998	SiBoard	2.33e-06
47999	Fiber	0.00260031
48000	FiberSiPM	1.169e-06
48001	SiBoard	2.33e-06
48002	FiberSiPM	1.169e-06
48003	SiBoard	2.33e-06
48004	Fiber	0.00260031
48005	FiberSiPM	1.169e-06
48006	SiBoard	2.33e-06
48007	FiberSiPM	1.169e-06
48008	SiBoard	2.33e-06
48009	Fiber	0.00260031
48010	FiberSiPM	1.169e-06
48011	SiBoard	2.33e-06
48012	FiberSiPM	1.169e-06
48013	SiBoard	2.33e-06
48014	Fiber	0.00260031
48015	FiberSiPM	1.169e-06
48016	SiBoard	2.33e-06
48017	FiberSiPM	1.169e-06
48018	SiBoard	2.33e-06
48019	Fiber	0.00260031
48020	FiberSiPM	1.169e-06
48021	SiBoard	2.33e-06
48022	FiberSiPM	1.169e-06
48023	SiBoard	2.33e-06
48024	Fiber	0.00260031
48025	FiberSiPM	1.169e-06
48026	SiBoard	2.33e-06
48027	FiberSiPM	1.169e-06
48028	SiBoard	2.33e-06
48029	Fiber	0.00260031
48030	FiberSiPM	1.169e-06
48031	SiBoard	2.33e-06
48032	FiberSiPM	1.169e-06
48033	SiBoard	2.33e-06
48034	Fiber	0.00260031
48035	FiberSiPM	1.169e-06
48036	SiBoard	2.33e-06
48037	FiberSiPM	1.169e-06
48038	SiBoard	2.33e-06
48039	Fiber	0.00260031
48040	FiberSiPM	1.169e-06
48041	SiBoard	2.33e-06
48042	FiberSiPM	1.169e-06
48043	SiBoard	2.33e-06
48044	Fiber	0.00260031
48045	FiberSiPM	1.169e-06
48046	SiBoard	2.33e-06
48047	FiberSiPM	1.169e-06
48048	SiBoard	2.33e-06
48049	Fiber	0.00260031
48050	FiberSiPM	1.169e-06
48051	SiBoard	2.33e-06
48052	FiberSiPM	1.169e-06
48053	SiBoard	2.33e-06
48054	Fiber	0.00260031
48055	FiberSiPM	1.169e-06
48056	SiBoard	2.33e-06
48057	FiberSiPM	1.169e-06
48058	SiBoard	2.33e-06
48059	Fiber	0.00260031
48060	FiberSiPM	1.169e-06
48061	SiBoard	2.33e-06
48062	FiberSiPM	1.169e-06
48063	SiBoard	2.33e-06
48064	Fiber	0.00260031
48065	FiberSiPM	1.169e-06
48066	SiBoard	2.33e-06
48067	FiberSiPM	1.169e-06
48068	SiBoard	2.33e-06
48069	Fiber	0.00260031
48070	FiberSiPM	1.169e-06
48071	SiBoard	2.33e-06
48072	FiberSiPM	1.169e-06
48073	SiBoard	2.33e-06
48074	Fiber	0.00260031
48075	FiberSiPM	1.169e-06
48076	SiBoard	2.33e-06
48077	FiberSiPM	1.169e-06
48078	SiBoard	2.33e-06
48079	Fiber	0.00260031
48080	FiberSiPM	1.169e-06
48081	SiBoard	2.33e-06
48082	FiberSiPM	1.169e-06
48083	SiBoard	2.33e-06
48084	Fiber	0.00260031
48085	FiberSiPM	1.169e-06
48086	SiBoard	2.33e-06
48087	FiberSiPM	1.169e-06
48088	SiBoard	2.33e-06
48089	Fiber	0.00260031
48090	FiberSiPM	1.169e-06
48091	SiBoard	2.33e-06
48092	FiberSiPM	1.169e-06
48093	SiBoard	2.33e-06
48094	Fiber	0.00260031
48095	FiberSiPM	1.169e-06
48096	SiBoard	2.33e-06
48097	FiberSiPM	1.169e-06
48098	SiBoard	2.33e-06
48099	Fiber	0.00260031
48100	FiberSiPM	1.169e-06
48101	SiBoard	2.33e-06
48102	FiberSiPM	1.169e-06
48103	SiBoard	2.33e-06
48104	Fiber	0.00260031
48105	FiberSiPM	1.169e-06
48106	SiBoard	2.33e-06
48107	FiberSiPM	1.169e-06
48108	SiBoard	2.33e-06
48109	Fiber	0.00260031
48110	FiberSiPM	1.169e-06
48111	SiBoard	2.33e-06
48112	FiberSiPM	1.169e-06
48113	SiBoard	2.33e-06
48114	Fiber	0.00260031
48115	FiberSiPM	1.169e-06
48116	SiBoard	2.33e-06
48117	FiberSiPM	1.169e-06
48118	SiBoard	2.33e-06
48119	Fiber	0.00260031
48120	FiberSiPM	1.169e-06
48121	SiBoard	2.33e-06
48122	FiberSiPM	1.169e-06
48123	SiBoard	2.33e-06
48124	Fiber	0.00260031
48125	FiberSiPM	1.169e-06
48126	SiBoard	2.33e-06
48127	FiberSiPM	1.169e-06
48128	SiBoard	2.33e-06
48129	Fiber	0.00260031
48130	FiberSiPM	1.169e-06
48131	SiBoard	2.33e-06
48132	FiberSiPM	1.169e-06
48133	SiBoard	2.33e-06
48134	Fiber	0.00260031
48135	FiberSiPM	1.169e-06
48136	SiBoard	2.33e-06
48137	FiberSiPM	1.169e-06
48138	SiBoard	2.33e-06
48139	Fiber	0.00260031
48140	FiberSiPM	1.169e-06
48141	SiBoard	2.33e-06
48142	FiberSiPM	1.169e-06
48143	SiBoard	2.33e-06
48144	Fiber	0.00260031
48145	FiberSiPM	1.169e-06
48146	SiBoard	2.33e-06
48147	FiberSiPM	1.169e-06
48148	SiBoard	2.33e-06
48149	Fiber	0.00260031
48150	FiberSiPM	1.169e-06
48151	SiBoard	2.33e-06
48152	FiberSiPM	1.169e-06
48153	SiBoard	2.33e-06
48154	Fiber	0.00260031
48155	FiberSiPM	1.169e-06
48156	SiBoard	2.33e-06
48157	FiberSiPM	1.169e-06
48158	SiBoard	2.33e-06
48159	Fiber	0.00260031
48160	FiberSiPM	1.169e-06
48161	SiBoard	2.33e-06
48162	FiberSiPM	1.169e-06
48163	SiBoard	2.33e-06
48164	Fiber	0.00260031
48165	FiberSiPM	1.169e-06
48166	SiBoard	2.33e-06
48167	FiberSiPM	1.169e-06
48168	SiBoard	2.33e-06
48169	Fiber	0.00260031
48170	FiberSiPM	1.169e-06
48171	SiBoard	2.33e-06
48172	FiberSiPM	1.169e-06
48173	SiBoard	2.33e-06
48174	Fiber	0.00260031
48175	FiberSiPM	1.169e-06
48176	SiBoard	2.33e-06
48177	FiberSiPM	1.169e-06
48178	SiBoard	2.33e-06
48179	Fiber	0.00260031
48180	FiberSiPM	1.169e-06
48181	SiBoard	2.33e-06
48182	FiberSiPM	1.169e-06
48183	SiBoard	2.33e-06
48184	Fiber	0.00260031
48185	FiberSiPM	1.169e-06
48186	SiBoard	2.33e-06
48187	FiberSiPM	1.169e-06
48188	SiBoard	2.33e-06
48189	Fiber	0.00260031
48190	FiberSiPM	1.169e-06
48191	SiBoard	2.33e-06
48192	FiberSiPM	1.169e-06
48193	SiBoard	2.33e-06
48194	Fiber	0.00260031
48195	FiberSiPM	1.169e-06
48196	SiBoard	2.33e-06
48197	FiberSiPM	1.169e-06
48198	SiBoard	2.33e-06
48199	Fiber	0.00260031
48200	FiberSiPM	1.169e-06
48201	SiBoard	2.33e-06
48202	FiberSiPM	1.169e-06
48203	SiBoard	2.33e-06
48204	Fiber	0.00260031
48205	FiberSiPM	1.169e-06
48206	SiBoard	2.33e-06
48207	FiberSiPM	1.169e-06
48208	SiBoard	2.33e-06
48209	Fiber	0.00260031
48210	FiberSiPM	1.169e-06
48211	SiBoard	2.33e-06
48212	FiberSiPM	1.169e-06
48213	SiBoard	2.33e-06
48214	Fiber	0.00260031
48215	FiberSiPM	1.169e-06
48216	SiBoard	2.33e-06
48217	FiberSiPM	1.169e-06
48218	SiBoard	2.33e-06
48219	Fiber	0.00260031
48220	FiberSiPM	1.169e-06
48221	SiBoard	2.33e-06
48222	FiberSiPM	1.169e-06
48223	SiBoard	2.33e-06
48224	Fiber	0.00260031
48225	FiberSiPM	1.169e-06
48226	SiBoard	2.33e-06
48227	FiberSiPM	1.169e-06
48228	SiBoard	2.33e-06
48229	Fiber	0.00260031
48230	FiberSiPM	1.169e-06
48231	SiBoard	2.33e-06
48232	FiberSiPM	1.169e-06
48233	SiBoard	2.33e-06
48234	Fiber	0.00260031
48235	FiberSiPM	1.169e-06
48236	SiBoard	2.33e-06
48237	FiberSiPM	1.169e-06
